id=0023585238;0255401013;1450697823;0259437344;0259437330;0259184841;0255400665;0255400702;0259437089
id=0023585252;0255401208;1444849785;0259437136;1842749100;0259437088;0255401548;0255401549;0259184840;0259437253;0255401550;1450697820;0255401552;1945672704;1945672727;1945672745;1945672751;0259437804;1945672833;1945672856;0259437805
id=0023585264;0259437827;1945672923;1945672785;1945672722;0255401832;0259437802;0259437252;0259184839;0255401831;0255401830;0259437087;1842749101;0259437135;1444849868
id=0023585344;0255402706;0259190436;0255402782
id=0023912225;0259184345;0255401552;0255401832;0255402706
id=0023936006;0259184345;1450697818;0259437343;0259437327
id=0023936015;0259190296;0259437802;1450697820
id=0023936036;0259437888;0259437889;0259437890;0259437805;1945672908;1945672910;2988535157;2150815508;1945672929;0259437827;1946430351;1946430357;0259437891
id=0023936040;0259184345;0259437888;0259437905;0259437906
id=0023936052;0259438060;0259438059;0259438058;0255401013;0259438057;0259184345
id=0023936056;0259438132;1625397084;0259438133;0259438134;0259438135;0259438136;0255558808
id=0023936077;0259438058;0259438183;0259438182;0259438134
id=0023936079;0259438057;0259438132
id=0023936081;0960085141;3669038756;0960085144;1446249061;0960085140;0960085143;0960085129;0960085139;2412854895;1944921315;0960085142;0965459173;0259438253
id=0023936084;0259438132;0259438254;0259438265;0259438266;0259438267;1955009292;0259438268
id=0036980169;0430020072;0961087320;1446249518;0667003167;0430020089;0430020091;2412854877
id=0036980177;1444703495;1444704046;0961087311;0961087336;0961087337;0430020089;1446297846;0960085143;1446297863
id=0036980178;2412854898;0960085129
id=0082485264;0259438254;2412854860;0960085122
id=0082485267;0960085123;5257569138;5257569140;0430020073
id=0082485268;0430020073;2412854861;5257569139;0960085122
id=0082485270;0430020073;0259438268
id=0082485271;0259438268;0960085125;1446297846;0961087351;1446249183;0961087319;3669038755;0960085126
id=0082485276;0259438134;0961087341;0961087370;0961087337;0961087349;1446249110;0961087325;0960085133
id=0082485278;0259437891;0965631475;0965631476;0965631457;1389700939;1389701038;1449178113;3737291337;0255402708;0965193247
id=0082624131;0960085123;0960085122
id=0082624132;0259438268;1955009293;2694472444;0960085138;0960085139
id=0082624133;0259438253;0259437905;0259438254
id=0082624134;0961560970;1446293019;0961560977;4689121780;0259437805;1945672908;1945672910;2988535157;2150815508;1945672929;0961560982;0966366884;0966366900;0966366364;1484909818;0961560970
id=0082956027;0965193247;1389701072;0965193242
id=0082987603;0965459173;1944921279;1944921294;1446292961;1955175284;1955175289
id=0082987605;0259190437;1389700974;1946430436;1389701114;1389701052;0965193242
id=0082987606;0965193247;0255402709;4202012997;1793441250;1389701134;1389701150;0960085134
id=0082987607;0960085134;1955263425;1955263534;0255402710;1389701264;1446249091;1446297728;0255402711
id=0082996351;1955175320;4982676120;4982676118;1944921501;1944921450;1955175303;1955175296;1955175290;1955175289;1955175288;1955175283;1955175277;1955175269;1955175266;1955175254;1955175247;0965631454;1955175241;0965631456;0965631457;1389700939;1389701038;1449178113;3737291337;0255402708;3737291338;0965631459;3737291336;1955175320
id=0082996353;0965631456;1955175239;1446293028;1484909821;0965631465;1446292974;1446292972;0965631467;0965631469;0961560970;1484909818;0965631472;1946714047;1946714069;1946714042;1946714039;0966366884;0961560982;0259437827;1946430351;1946430357;0965631474;0259437891;0965631475;0965631476;0965631457;0965631456
id=0082996356;0965631484;0965631485;0965631486;0965631487;0965631488;0965631490;0965631484
id=0125010742;1389700922;1389700930;1389700934;1389700939;0965631457;0965631476;1944695882;1389700959;1952866204;1952866228;1952866230;1952866226;1952866206;1389700964;1952866202;1952866198;1952866195;1389700969;0259190437;1389700974;1389700992;1389700995;1389700998;1389701000;1389701002;1389701020;1389700922
id=0125010748;1389701038;1389701062;1389701052
id=0125010750;1389701095;1389701098;1898582613;1954992133;1954992089;1389701072
id=0125010752;1389701101;1389701114
id=0125010755;1389701134;1389701095;1389701140
id=0125010764;1446521091;6005323140;1389701206;1446297712;1389701196;1446249250;1389701194;1389701191;1446249398;1389701187;1389701179;1446249069;1446297820;1446249442;1389701176;1389701174;1446298035;1389701172;1389701167;1446297714;1389701164;1389701140;1389701150
id=0131411735;1446292991;1446292950;1944921298;1484909834;1955175266
id=0131411736;1446292961;1944921295;1446292991;1446293010;1484909832;1446292955;1484909830;1446292963;1446293028
id=0131412177;1446297590;1446297863;1446297514;1446297887;1446297880
id=0131412178;0965193242;1446297574;1446297687;1446297793;1446297816;1446297970;1446297818;1389701167
id=0131412189;1446297702;1446297719;1446297687
id=0131702039;1444849926;1626526528;0259189436;0255742676;0255400656;0255402851;0255402808;0259190296;0255402706;0965631474;0259437891
id=0149578679;1625397084;0255401013
id=0168027420;1793441250;1955175330;1955175329
id=0168027487;1793443036;1944921549;1793443034;1955175327;1944921545;1955175325;1944921535;1945585327;1793443018;1945585326;1944921532;1793443016;0255402709
id=0179480391;4202012997;1898582613
id=0184106639;1945585327;1945585328;1945585326;2029204874;2029204873;2029204875;1945585327
id=0184257960;0259190437;0960085135;1946430382;0960085136;0960085137;0259437891
id=0184259666;1947170044;1946520971;4574340747;1389701052
id=0184259667;1389701072;1389701062;1389701101;1944695926;1954479536;1944695919;1389701020
id=0232963088;0960085129;0960085125;0430020091;0961087370;0961087372;0961087310;1444703283;1444704041;0430020090
id=0232963089;2412854877;2412854863;0430020073
id=0232963090;0960085139;2412854898;1446297590;1793443036;3941276757;1389701150
id=0232963093;0960085122;0960085124;0259438133
id=0232963094;2412854877;2412854880;2412854883;2412854889;2412854893;2412854896;0960085125
id=0263796204;0259438253;0961560977;4689121780;0259437805
id=0263796205;0259437906;4406506634;2694472440;2694472441;2694472442;2694472443;4406507014;2694472444
